"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","cost"
250000000,245839452,4151598,1934,4968,2048,31400000,25500948,5892120,1107,4130,1695,0
250093027,245944941,4139126,1934,4992,2034,31440817,25549518,5884333,1138,4139,1689,0
250186027,246050325,4126697,1945,5024,2036,31481538,25598318,5876210,1171,4141,1698,0
250279089,246155743,4114357,1954,5002,2033,31522198,25646392,5868779,1182,4159,1686,0
250372246,246261189,4102078,1976,4971,2032,31563023,25694889,5861047,1210,4180,1697,0
250465423,246366709,4089723,1995,4957,2039,31603680,25743598,5852962,1259,4171,1690,0
250558641,246472142,4077470,2002,4997,2030,31644383,25792123,5845122,1275,4158,1705,0
250652082,246577727,4065357,1995,4972,2031,31685132,25840403,5837558,1283,4191,1697,0
250745523,246683289,4053265,1925,5001,2043,31725783,25888460,5830110,1297,4191,1725,0
250838993,246788907,4041158,1912,4979,2037,31766406,25936698,5822455,1299,4219,1735,0
250932457,246894443,4029065,1907,4997,2045,31807033,25985017,5814710,1320,4258,1728,0
251026040,246999966,4017136,1912,5001,2025,31847674,26033048,5807260,1336,4284,1746,0
251119664,247105507,4005189,1916,5034,2018,31888269,26081120,5799758,1353,4293,1745,0
251213356,247210953,3993453,1937,5005,2008,31928957,26129199,5792380,1337,4291,1750,0
251307035,247316647,3981396,1933,5046,2013,31969544,26177410,5784765,1335,4274,1760,0
251400824,247422294,3969608,1907,5013,2002,32010240,26225465,5777393,1325,4283,1774,0
251494691,247527994,3957787,1904,5016,1990,32050898,26273500,5770011,1310,4303,1774,0
251588551,247633730,3945922,1897,5010,1992,32091549,26321256,5762849,1329,4337,1778,0
251682568,247739497,3934178,1920,4970,2003,32132146,26368812,5755896,1337,4330,1771,0
251776674,247845420,3922401,1893,4973,1987,32172764,26416860,5748431,1356,4344,1773,0
251870859,247951228,3910760,1890,4969,2012,32213370,26464606,5741279,1372,4348,1765,0
251965099,248057320,3898939,1879,4943,2018,32254122,26512347,5734284,1371,4332,1788,0
252059312,248163082,3887380,1921,4929,2000,32294659,26560127,5727074,1384,4304,1770,0
252153557,248268689,3875983,1936,4926,2023,32335298,26607660,5720201,1387,4295,1755,0
252247842,248374542,3864470,1916,4899,2015,32375942,26655150,5713370,1379,4323,1720,0
252342301,248480545,3852922,1922,4881,2031,32416548,26702877,5706243,1389,4332,1707,0
252436777,248586398,3841545,1907,4866,2061,32457133,26750357,5699325,1403,4332,1716,0
252531391,248692306,3830280,1903,4848,2054,32497753,26797700,5692568,1432,4335,1718,0
252625960,248798321,3818816,1896,4876,2051,32538308,26845522,5685311,1425,4332,1718,0
252720674,248904343,3807524,1898,4860,2049,32578831,26892926,5678409,1448,4335,1713,0
252815417,249010297,3796316,1901,4847,2056,32619316,26940416,5671428,1438,4353,1681,0
252910251,249116425,3785006,1880,4880,2060,32659908,26988004,5664405,1444,4354,1701,0
253005195,249222487,3773896,1863,4885,2064,32700354,27035201,5657695,1423,4348,1687,0
253100139,249328725,3762618,1883,4878,2035,32740907,27082380,5651040,1437,4338,1712,0
